Jamesie;James;subst;sg;m1;nazwisko
przedsiębiorstwie;przedsiębiorstwo;subst;sg;n2;pospolita
przedsiębiorstwem;przedsiębiorstwo;subst;sg;n2;pospolita
przedsiębiorstwami;przedsiębiorstwo;subst;pl;n2;pospolita
Johnowi;John;subst;sg;m1;nazwisko
Johna;John;subst;sg;m1;nazwisko
Johny;John;depr;pl;m2;nazwisko
Johnem;John;subst;sg;m1;nazwisko
Johnom;John;subst;pl;m1;nazwisko
Johnie;John;subst;sg;m1;nazwisko
Johnie;John;subst;sg;m1;nazwisko
Johnów;John;subst;pl;m1;nazwisko
Johnowie;John;subst;pl;m1;nazwisko
Johnowie;John;subst;pl;m1;nazwisko
Johnów;John;subst;pl;m1;nazwisko
John;John;subst;sg;m1;nazwisko
Johna;John;subst;sg;m1;nazwisko
Johnach;John;subst;pl;m1;nazwisko
Johnami;John;subst;pl;m1;nazwisko
Johny;John;depr;pl;m2;nazwisko
HB;HB;subst;pl;m3;pospolita
HB;HB;subst;sg;m3;pospolita
HB;HB;subst;sg;m3;pospolita
HB;HB;subst;sg;m3;pospolita
HB;HB;subst;pl;m3;pospolita
HB;HB;subst;pl;m3;pospolita
HB;HB;subst;sg;m3;pospolita
HB;HB;subst;sg;m3;pospolita
HB;HB;subst;sg;m3;pospolita
HB;HB;subst;pl;m3;pospolita
HB;HB;subst;sg;m3;pospolita
HB;HB;subst;pl;m3;pospolita
HB;HB;subst;pl;m3;pospolita
HB;HB;subst;pl;m3;pospolita
HP;HP;subst;pl;n2;organizacja
HP;HP;subst;pl;m3;organizacja
HP;HP;subst;sg;m3;organizacja
HP;HP;subst;pl;m3;organizacja
HP;HP;subst;sg;n2;organizacja
HP;HP;subst;pl;n2;organizacja
HP;HP;subst;pl;m3;organizacja
HP;HP;subst;pl;m3;organizacja
HP;HP;subst;pl;m3;organizacja
HP;HP;subst;sg;m3;organizacja
HP;HP;subst;sg;m3;organizacja
HP;HP;subst;sg;m3;organizacja
HP;HP;subst;pl;n2;organizacja
HP;HP;subst;sg;n2;organizacja
HP;HP;subst;sg;n2;organizacja
HP;HP;subst;sg;n2;organizacja
HP;HP;subst;sg;m3;organizacja
HP;HP;subst;pl;m3;organizacja
HP;HP;subst;sg;m3;organizacja
HP;HP;subst;sg;n2;organizacja
HP;HP;subst;sg;m3;organizacja
HP;HP;subst;pl;m3;organizacja
HP;HP;subst;sg;n2;organizacja
HP;HP;subst;sg;n2;organizacja
HP;HP;subst;pl;n2;organizacja
HP;HP;subst;pl;n2;organizacja
HP;HP;subst;pl;n2;organizacja
HP;HP;subst;pl;n2;organizacja
firmę;firma;subst;sg;f;pospolita
Pattersonowie;Patterson;subst;pl;m1;
Pattersonach;Patterson;subst;pl;m1;
Patterson;Patterson;subst;sg;m1;
Pattersona;Patterson;subst;sg;m1;
Pattersona;Patterson;subst;sg;m1;
Pattersonowie;Patterson;subst;pl;m1;
Pattersonie;Patterson;subst;sg;m1;
Pattersonami;Patterson;subst;pl;m1;
Pattersonem;Patterson;subst;sg;m1;
Pattersonie;Patterson;subst;sg;m1;
Pattersonowi;Patterson;subst;sg;m1;
Pattersonom;Patterson;subst;pl;m1;
Pattersonów;Patterson;subst;pl;m1;
Pattersonów;Patterson;subst;pl;m1;
Pattersony;Patterson;depr;pl;m2;
Pattersony;Patterson;depr;pl;m2;
wynalazkom;wynalazek;subst;pl;m3;pospolita
wynalazkiem;wynalazek;subst;sg;m3;pospolita
wynalazku;wynalazek;subst;sg;m3;pospolita
wynalazków;wynalazek;subst;pl;m3;pospolita
wynalazkowi;wynalazek;subst;sg;m3;pospolita
wynalazku;wynalazek;subst;sg;m3;pospolita
wynalazku;wynalazek;subst;sg;m3;pospolita
wynalazki;wynalazek;subst;pl;m3;pospolita
wynalazek;wynalazek;subst;sg;m3;pospolita
wynalazek;wynalazek;subst;sg;m3;pospolita
wynalazki;wynalazek;subst;pl;m3;pospolita
wynalazkami;wynalazek;subst;pl;m3;pospolita
wynalazkach;wynalazek;subst;pl;m3;pospolita
wynalazki;wynalazek;subst;pl;m3;pospolita
dodanie;dodanie;subst;sg;n2;pospolita
dodania;dodanie;subst;sg;n2;pospolita
dodania;dodanie;subst;pl;n2;pospolita
dodania;dodanie;subst;pl;n2;pospolita
dodania;dodanie;subst;pl;n2;pospolita
dodaniami;dodanie;subst;pl;n2;pospolita
dodaniach;dodanie;subst;pl;n2;pospolita
dodanie;dodanie;subst;sg;n2;pospolita
dodanie;dodanie;subst;sg;n2;pospolita
dodaniem;dodanie;subst;sg;n2;pospolita
dodaniom;dodanie;subst;pl;n2;pospolita
dodań;dodanie;subst;pl;n2;pospolita
dodaniu;dodanie;subst;sg;n2;pospolita
dodaniu;dodanie;subst;sg;n2;pospolita
rolki;rolka;subst;pl;f;pospolita
rolki;rolka;subst;pl;f;pospolita
rolki;rolka;subst;pl;f;pospolita
rolki;rolka;subst;sg;f;pospolita
rolkom;rolki;subst;pl;p3;pospolita
rolki;rolki;subst;pl;p3;pospolita
rolki;rolki;subst;pl;p3;pospolita
rolki;rolki;subst;pl;p3;pospolita
rolkach;rolki;subst;pl;p3;pospolita
rolkami;rolki;subst;pl;p3;pospolita
rolek;rolki;subst;pl;p3;pospolita
roku;rok;subst;sg;m3;pospolita
roku;rok;subst;sg;m3;pospolita
roku;rok;subst;sg;m3;pospolita
roku;rok;subst;sg;m3;pospolita
roku;rok;subst;sg;m3;pospolita
roku;rok;subst;sg;m3;pospolita
zatrudnionym;zatrudniony;subst;sg;m1;pospolita
zatrudnionych;zatrudniony;subst;pl;m1;pospolita
zatrudnionego;zatrudniony;subst;sg;m1;pospolita
zatrudnionym;zatrudniony;subst;pl;m1;pospolita
zatrudnione;zatrudniony;depr;pl;m2;pospolita
zatrudnionego;zatrudniony;subst;sg;m1;pospolita
zatrudnione;zatrudniony;depr;pl;m2;pospolita
zatrudnionymi;zatrudniony;subst;pl;m1;pospolita
zatrudnionym;zatrudniony;subst;sg;m1;pospolita
zatrudnionych;zatrudniony;subst;pl;m1;pospolita
zatrudniony;zatrudniony;subst;sg;m1;pospolita
zatrudniony;zatrudniony;subst;sg;m1;pospolita
zatrudnionemu;zatrudniony;subst;sg;m1;pospolita
zatrudnionych;zatrudniony;subst;pl;m1;pospolita
zatrudnieni;zatrudniony;subst;pl;m1;pospolita
zatrudnieni;zatrudniony;subst;pl;m1;pospolita
Charlesie;Charles;subst;sg;m1;imię
Charlesie;Charles;subst;sg;m1;imię
Charlesem;Charles;subst;sg;m1;imię
Charles;Charles;subst;sg;m1;imię
Charlesowie;Charles;subst;pl;m1;imię
Charlesa;Charles;subst;sg;m1;imię
Charlesami;Charles;subst;pl;m1;imię
Charlesa;Charles;subst;sg;m1;imię
Charlesach;Charles;subst;pl;m1;imię
Charlesów;Charles;subst;pl;m1;imię
Charlesi;Charles;subst;pl;m1;imię
Charlesi;Charles;subst;pl;m1;imię
Charlesy;Charles;depr;pl;m2;imię
Charlesy;Charles;depr;pl;m2;imię
Charlesowie;Charles;subst;pl;m1;imię
Charlesów;Charles;subst;pl;m1;imię
Charlesowi;Charles;subst;sg;m1;imię
Charlesom;Charles;subst;pl;m1;imię
Charles’owie;Charles;subst;pl;m1;imię
Charles’e;Charles;depr;pl;m2;imię
Charles’e;Charles;depr;pl;m2;imię
Charles;Charles;subst;sg;m1;imię
Charles’owie;Charles;subst;pl;m1;imię
Charles’ami;Charles;subst;pl;m1;imię
Charles’ach;Charles;subst;pl;m1;imię
Charles’a;Charles;subst;sg;m1;imię
Charles’a;Charles;subst;sg;m1;imię
Charles’em;Charles;subst;sg;m1;imię
Charles’ów;Charles;subst;pl;m1;imię
Charles’u;Charles;subst;sg;m1;imię
Charles’ów;Charles;subst;pl;m1;imię
Charles’u;Charles;subst;sg;m1;imię
Charles’owi;Charles;subst;sg;m1;imię
Charles’om;Charles;subst;pl;m1;imię
FA-cie;FAT;subst;sg;m3;pospolita
FA-cie;FAT;subst;sg;m3;pospolita
FC;FC;subst;sg;m3;własna
FC;FC;subst;sg;m3;własna
FC;FC;subst;sg;n2;własna
FC;FC;subst;sg;n2;własna
FC;FC;subst;pl;m3;własna
FC;FC;subst;pl;m3;własna
FC;FC;subst;pl;m3;własna
FC;FC;subst;sg;m3;własna
FC;FC;subst;sg;m3;własna
FC;FC;subst;pl;n2;własna
FC;FC;subst;sg;n2;własna
FC;FC;subst;sg;n2;własna
FC;FC;subst;sg;m3;własna
FC;FC;subst;sg;m3;własna
FC;FC;subst;sg;n2;własna
FC;FC;subst;pl;n2;własna
FC;FC;subst;pl;m3;własna
FC;FC;subst;pl;m3;własna
FC;FC;subst;pl;m3;własna
FC;FC;subst;sg;m3;własna
FC;FC;subst;sg;n2;własna
FC;FC;subst;sg;n2;własna
FC;FC;subst;pl;n2;własna
FC;FC;subst;pl;m3;własna
FC;FC;subst;pl;n2;własna
FC;FC;subst;pl;n2;własna
FC;FC;subst;pl;n2;własna
FC;FC;subst;pl;n2;własna
FK;FK;subst;sg;f;własna
FK;FK;subst;sg;f;własna
FK;FK;subst;pl;f;własna
FK;FK;subst;pl;f;własna
FK;FK;subst;sg;f;własna
FK;FK;subst;pl;f;własna
FK;FK;subst;pl;f;własna
FK;FK;subst;pl;f;własna
FK;FK;subst;sg;f;własna
FK;FK;subst;sg;f;własna
FK;FK;subst;sg;f;własna
FK;FK;subst;pl;f;własna
FK;FK;subst;pl;f;własna
FK;FK;subst;sg;f;własna
FN-y;FN;subst;pl;m3;własna
FN;FN;subst;pl;n2;własna
FN;FN;subst;sg;m3;własna
FN;FN;subst;pl;n2;własna
FN;FN;subst;sg;m3;własna
FN;FN;subst;pl;n2;własna
FN;FN;subst;pl;n2;własna
FN;FN;subst;pl;n2;własna
FN;FN;subst;sg;n2;własna
FN;FN;subst;sg;n2;własna
FN;FN;subst;sg;n2;własna
FN-ach;FN;subst;pl;m3;własna
FN-em;FN;subst;sg;m3;własna
FN-ie;FN;subst;sg;m3;własna
FN-ów;FN;subst;pl;m3;własna
FN-y;FN;subst;pl;m3;własna
FN-y;FN;subst;pl;m3;własna
FN-u;FN;subst;sg;m3;własna
FN;FN;subst;sg;n2;własna
FN;FN;subst;sg;n2;własna
FN;FN;subst;pl;n2;własna
FN;FN;subst;pl;n2;własna
FN;FN;subst;sg;n2;własna
FN-owi;FN;subst;sg;m3;własna
FN-ami;FN;subst;pl;m3;własna
FN-om;FN;subst;pl;m3;własna
FN;FN;subst;sg;n2;własna
FN-ie;FN;subst;sg;m3;własna
Fo;Fo;subst;pl;m1;nazwisko
Fo;Fo;subst;pl;m1;nazwisko
Fo;Fo;depr;pl;m2;nazwisko
Fo;Fo;subst;pl;m1;nazwisko
Fo;Fo;depr;pl;m2;nazwisko
Fo;Fo;subst;pl;m1;nazwisko
Fo;Fo;subst;pl;m1;nazwisko
Fo;Fo;subst;pl;m1;nazwisko
Fo;Fo;subst;sg;m1;nazwisko
Fo;Fo;subst;sg;m1;nazwisko
Fo;Fo;subst;sg;m1;nazwisko
Fo;Fo;subst;pl;m1;nazwisko
Fo;Fo;subst;sg;m1;nazwisko
Fo;Fo;subst;sg;m1;nazwisko
Fo;Fo;subst;sg;m1;nazwisko
Fo;Fo;subst;sg;m1;nazwisko
do;do;subst;sg;n2;pospolita
do;do;subst;pl;n2;pospolita
do;do;subst;pl;n2;pospolita
do;do;subst;pl;n2;pospolita
do;do;subst;pl;n2;pospolita
do;do;subst;pl;n2;pospolita
do;do;subst;pl;n2;pospolita
do;do;subst;sg;n2;pospolita
do;do;subst;sg;n2;pospolita
do;do;subst;sg;n2;pospolita
do;do;subst;pl;n2;pospolita
do;do;subst;sg;n2;pospolita
do;do;subst;sg;n2;pospolita
do;do;subst;sg;n2;pospolita
maszyny;maszyna;subst;sg;f;pospolita
maszyny;maszyna;subst;pl;f;pospolita
maszyny;maszyna;subst;pl;f;pospolita
maszyny;maszyna;subst;pl;f;pospolita
napędzie;napęd;subst;sg;m3;pospolita
napędzie;napęd;subst;sg;m3;pospolita
napędy;napęd;subst;pl;m3;pospolita
napędach;napęd;subst;pl;m3;pospolita
napęd;napęd;subst;sg;m3;pospolita
napęd;napęd;subst;sg;m3;pospolita
napędy;napęd;subst;pl;m3;pospolita
napędami;napęd;subst;pl;m3;pospolita
napędem;napęd;subst;sg;m3;pospolita
napędowi;napęd;subst;sg;m3;pospolita
napędy;napęd;subst;pl;m3;pospolita
napędom;napęd;subst;pl;m3;pospolita
napędu;napęd;subst;sg;m3;pospolita
napędów;napęd;subst;pl;m3;pospolita
maszyny;maszyna;subst;sg;f;pospolita
maszyny;maszyna;subst;pl;f;pospolita
maszyny;maszyna;subst;pl;f;pospolita
maszyny;maszyna;subst;pl;f;pospolita
typów;typ;subst;pl;m3;pospolita
typów;typ;subst;pl;m1;pospolita
typów;typ;subst;pl;m1;pospolita
AL-i;AL;subst;pl;m3;własna
AMERBANK-i;AMERBANK;subst;pl;m3;organizacja
AMERBANK-i;AMERBANK;subst;pl;m3;organizacja
AMERBANK-i;AMERBANK;subst;pl;m3;organizacja
BASIC-i;BASIC;subst;pl;m3;pospolita
BASIC-i;BASIC;subst;pl;m3;pospolita
BASIC-i;BASIC;subst;pl;m3;pospolita
BIG-i;BIG;subst;pl;m3;pospolita
BIG-i;BIG;subst;pl;m3;pospolita
BIG-i;BIG;subst;pl;m3;pospolita
branle’i;branle;subst;pl;m2;pospolita
chippendale’i;chippendale;subst;pl;m2;pospolita
ChRL-i;ChRL;subst;pl;m3;geograficzna
CMYK-i;CMYK;subst;pl;m2;pospolita
CMYK-i;CMYK;subst;pl;m2;pospolita
CMYK-i;CMYK;subst;pl;m2;pospolita
COBOL-i;COBOL;subst;pl;m3;pospolita
DHL-i;DHL;subst;pl;m3;własna
DJ-i;DJ;subst;pl;m1;pospolita
DJ-i;DJ;subst;pl;m1;pospolita
EUROPOL-i;EUROPOL;subst;pl;m3;własna
FALCK-i;FALCK;subst;pl;m3;
FALCK-i;FALCK;subst;pl;m3;
FALCK-i;FALCK;subst;pl;m3;
GL-i;GL;subst;pl;m3;własna
Google’i;Google;subst;pl;m3;własna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
HDL-i;HDL;subst;pl;m3;własna
HTML-i;HTML;subst;pl;m3;pospolita
IBL-i;IBL;subst;pl;m3;własna
IKE-i;IKEA;subst;sg;f;własna
IKE-i;IKEA;subst;sg;f;własna
IKE-i;IKEA;subst;sg;f;własna
IKE-i;IKEA;subst;pl;f;własna
joule’i;joule;subst;pl;m3;pospolita
KAI-i;KAI;subst;pl;m3;własna
KAL-i;KAL;subst;pl;m3;organizacja
KUL-i;KUL;subst;pl;m3;własna
LDL-i;LDL;subst;pl;m3;własna
LOK-i;LOK;subst;pl;m3;własna
LOK-i;LOK;subst;pl;m3;własna
LOK-i;LOK;subst;pl;m3;własna
MAL-i;MAL;subst;pl;m3;własna
MKOl-i;MKOl;subst;pl;m3;własna
MOK-i;MOK;subst;pl;m3;własna
MOK-i;MOK;subst;pl;m3;własna
MOK-i;MOK;subst;pl;m3;własna
MPiK-i;MPiK;subst;pl;m3;własna
MPiK-i;MPiK;subst;pl;m3;własna
MPiK-i;MPiK;subst;pl;m3;własna
NASK-i;NASK;subst;pl;m3;własna
NASK-i;NASK;subst;pl;m3;własna
NASK-i;NASK;subst;pl;m3;własna
NEC-i;NEC;subst;pl;m3;organizacja
NEC-i;NEC;subst;pl;m3;organizacja
NEC-i;NEC;subst;pl;m3;organizacja
NHL-i;NHL;subst;pl;m3;pospolita
NIK-i;NIK;subst;pl;m3;pospolita
NIK-i;NIK;subst;pl;m3;pospolita
NIK-i;NIK;subst;pl;m3;pospolita
NKOl-i;NKOl;subst;pl;m3;własna
OAPEC-i;OAPEC;subst;pl;m3;własna
OAPEC-i;OAPEC;subst;pl;m3;własna
OAPEC-i;OAPEC;subst;pl;m3;własna
OPEC-i;OPEC;subst;pl;m3;własna
OPEC-i;OPEC;subst;pl;m3;własna
OPEC-i;OPEC;subst;pl;m3;własna
PAI-i;PAI;subst;pl;m3;własna
PAL-i;PAL;subst;pl;m3;pospolita
PESEL-i;PESEL;subst;pl;m3;pospolita
PKOl-i;PKOl;subst;pl;m3;własna
PLL-i;PLL;subst;pl;m3;własna
PRL-i;PRL;subst;pl;m3;geograficzna
PRUDENTIAL-i;PRUDENTIAL;subst;pl;m3;
PSL-i;PSL;subst;pl;m3;pospolita
RAI-i;RAI;subst;pl;m3;własna
scrabble’i;scrabble;subst;pl;m2;pospolita
SDKPiL-i;SDKPiL;subst;pl;m3;własna
SGML-i;SGML;subst;pl;m3;pospolita
siècle’i;siècle;subst;pl;m3;pospolita
SKOK-i;SKOK;subst;pl;m3;własna
SKOK-i;SKOK;subst;pl;m3;własna
SKOK-i;SKOK;subst;pl;m3;własna
SOK-i;SOK;subst;pl;m3;własna
SOK-i;SOK;subst;pl;m3;własna
SOK-i;SOK;subst;pl;m3;własna
URL-i;URL;subst;pl;m3;pospolita
UŚl-i;UŚl;subst;pl;m3;własna
WIG-i;WIG;subst;pl;m3;pospolita
WIG-i;WIG;subst;pl;m3;pospolita
WIG-i;WIG;subst;pl;m3;pospolita
XML-i;XML;subst;pl;m3;pospolita
ZSL-i;ZSL;subst;pl;m3;własna
przeznaczenia;przeznaczenie;subst;pl;n2;pospolita
przeznaczenia;przeznaczenie;subst;pl;n2;pospolita
przeznaczenia;przeznaczenie;subst;sg;n2;pospolita
przeznaczenia;przeznaczenie;subst;pl;n2;pospolita
tym;to;subst;sg;n2;pospolita
tym;to;subst;sg;n2;pospolita
kasy;kasa;subst;pl;f;pospolita
kasy;kasa;subst;pl;f;pospolita
kasy;kasa;subst;sg;f;pospolita
kasy;kasa;subst;pl;f;pospolita
AL-i;AL;subst;pl;m3;własna
AMERBANK-i;AMERBANK;subst;pl;m3;organizacja
AMERBANK-i;AMERBANK;subst;pl;m3;organizacja
AMERBANK-i;AMERBANK;subst;pl;m3;organizacja
BASIC-i;BASIC;subst;pl;m3;pospolita
BASIC-i;BASIC;subst;pl;m3;pospolita
BASIC-i;BASIC;subst;pl;m3;pospolita
BIG-i;BIG;subst;pl;m3;pospolita
BIG-i;BIG;subst;pl;m3;pospolita
BIG-i;BIG;subst;pl;m3;pospolita
branle’i;branle;subst;pl;m2;pospolita
chippendale’i;chippendale;subst;pl;m2;pospolita
ChRL-i;ChRL;subst;pl;m3;geograficzna
CMYK-i;CMYK;subst;pl;m2;pospolita
CMYK-i;CMYK;subst;pl;m2;pospolita
CMYK-i;CMYK;subst;pl;m2;pospolita
COBOL-i;COBOL;subst;pl;m3;pospolita
DHL-i;DHL;subst;pl;m3;własna
DJ-i;DJ;subst;pl;m1;pospolita
DJ-i;DJ;subst;pl;m1;pospolita
EUROPOL-i;EUROPOL;subst;pl;m3;własna
FALCK-i;FALCK;subst;pl;m3;
FALCK-i;FALCK;subst;pl;m3;
FALCK-i;FALCK;subst;pl;m3;
GL-i;GL;subst;pl;m3;własna
Google’i;Google;subst;pl;m3;własna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;pl;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
Hawai'i;Hawai'i;subst;sg;f;geograficzna
HDL-i;HDL;subst;pl;m3;własna
HTML-i;HTML;subst;pl;m3;pospolita
IBL-i;IBL;subst;pl;m3;własna
IKE-i;IKEA;subst;sg;f;własna
